Time,Close_BTC,Volume_BTC,Close_BNB,Volume_BNB,Close_XMR,Volume_XMR,Close_BAT,Volume_BAT
2018-04-25 23:59:59.999,8869.99000000,81110.03758900,13.39990000,5198344.23000000,,,,
2018-04-26 23:59:59.999,9266.00000000,43300.30424500,14.63000000,4222900.08000000,,,,
2018-04-27 23:59:59.999,8915.35000000,37241.34703600,14.23960000,2886054.25000000,,,,
2018-04-28 23:59:59.999,9348.00000000,34759.62842000,15.20110000,3784189.33000000,,,,
2018-04-29 23:59:59.999,9419.00000000,38149.85003500,15.04890000,2829207.93000000,,,,
2018-04-30 23:59:59.999,9246.01000000,35002.03387500,14.32910000,2063155.39000000,,,,
2018-05-01 23:59:59.999,9071.48000000,41018.46363300,14.17110000,1987546.78000000,,,,
2018-05-02 23:59:59.999,9247.84000000,26123.54396100,14.43900000,2097270.40000000,,,,
2018-05-03 23:59:59.999,9750.00000000,38768.38828800,14.69990000,2502529.16000000,,,,
2018-05-04 23:59:59.999,9713.99000000,28681.58887900,14.36220000,1875629.56000000,,,,
2018-05-05 23:59:59.999,9864.00000000,24990.01834500,14.44680000,1877245.04000000,,,,
2018-05-06 23:59:59.999,9659.01000000,27690.35155900,14.01200000,2099311.50000000,,,,
2018-05-07 23:59:59.999,9365.00000000,33787.64001200,13.71000000,1651401.64000000,,,,
2018-05-08 23:59:59.999,9187.56000000,25533.83188900,13.49810000,1439759.01000000,,,,
2018-05-09 23:59:59.999,9310.00000000,25673.52489900,14.64170000,2600990.70000000,,,,
2018-05-10 23:59:59.999,9002.20000000,25055.06371800,13.79570000,1653996.30000000,,,,
2018-05-11 23:59:59.999,8400.00000000,48227.04806100,12.98840000,1567764.99000000,,,,
2018-05-12 23:59:59.999,8465.94000000,40241.32081000,12.93190000,1272138.32000000,,,,
2018-05-13 23:59:59.999,8679.71000000,25632.86936200,13.15150000,1879918.95000000,,,,
2018-05-14 23:59:59.999,8663.34000000,37389.66653300,12.83880000,1543293.66000000,,,,
2018-05-15 23:59:59.999,8462.00000000,28126.95613600,12.53890000,1284872.56000000,,,,
2018-05-16 23:59:59.999,8330.00000000,31130.71890800,12.29010000,1075287.40000000,,,,
2018-05-17 23:59:59.999,8041.46000000,25439.84479900,12.37770000,1714166.53000000,,,,
2018-05-18 23:59:59.999,8239.81000000,23476.15825100,15.13630000,5632069.63000000,,,,
2018-05-19 23:59:59.999,8233.49000000,17193.42427600,14.33000000,3387951.86000000,,,,
2018-05-20 23:59:59.999,8526.98000000,19957.05710900,14.16660000,2411178.47000000,,,,
2018-05-21 23:59:59.999,8381.24000000,21516.59648600,14.69960000,2546234.23000000,,,,
2018-05-22 23:59:59.999,7977.11000000,23710.90285800,13.88800000,2361029.44000000,,,,
2018-05-23 23:59:59.999,7501.95000000,42910.66677400,12.49980000,2215424.73000000,,,,
2018-05-24 23:59:59.999,7575.01000000,37845.44659500,13.02880000,1576180.03000000,,,,
2018-05-25 23:59:59.999,7457.00000000,26739.95664000,13.01290000,1316638.08000000,,,,
2018-05-26 23:59:59.999,7333.96000000,19464.08607100,12.78880000,1215820.52000000,,,,
2018-05-27 23:59:59.999,7338.99000000,18706.94551500,12.60460000,1071651.59000000,,,,
2018-05-28 23:59:59.999,7099.00000000,27219.43896300,11.91790000,936828.03000000,,,,
2018-05-29 23:59:59.999,7461.29000000,39407.21183000,12.60730000,1469580.43000000,,,,
2018-05-30 23:59:59.999,7375.96000000,32041.58362300,12.61990000,1299596.87000000,,,,
2018-05-31 23:59:59.999,7485.01000000,30776.06310200,14.20000000,2725397.09000000,,,,
2018-06-01 23:59:59.999,7521.01000000,28259.12407800,14.28880000,2320553.13000000,,,,
2018-06-02 23:59:59.999,7640.03000000,26720.69021900,14.67320000,2358996.40000000,,,,
2018-06-03 23:59:59.999,7714.26000000,27505.15895100,14.69950000,2237218.88000000,,,,
2018-06-04 23:59:59.999,7487.00000000,32258.83511500,14.26360000,1575290.65000000,,,,
2018-06-05 23:59:59.999,7625.00000000,31722.97338400,15.61560000,2607589.16000000,,,,
2018-06-06 23:59:59.999,7658.84000000,27229.99189800,17.27500000,3866321.80000000,,,,
2018-06-07 23:59:59.999,7691.08000000,25062.22720200,16.27910000,3248655.04000000,,,,
2018-06-08 23:59:59.999,7603.44000000,23396.80467100,16.22920000,2536838.57000000,,,,
2018-06-09 23:59:59.999,7491.73000000,19339.88517600,16.01880000,2334912.18000000,,,,
2018-06-10 23:59:59.999,6764.99000000,52342.02003200,14.18000000,2579153.65000000,,,,
2018-06-11 23:59:59.999,6872.00000000,34552.16230300,15.47000000,2472371.47000000,,,,
2018-06-12 23:59:59.999,6530.00000000,36722.21119100,15.22630000,3485152.76000000,,,,
2018-06-13 23:59:59.999,6292.78000000,46185.51810000,14.58880000,3148409.74000000,,,,
2018-06-14 23:59:59.999,6635.98000000,44478.13083700,14.86700000,2693075.27000000,,,,
2018-06-15 23:59:59.999,6388.90000000,30018.32990500,14.98950000,2572848.48000000,,,,
2018-06-16 23:59:59.999,6483.98000000,22277.24114700,15.76020000,2452263.98000000,,,,
2018-06-17 23:59:59.999,6449.61000000,19847.24768800,16.59870000,3238566.80000000,,,,
2018-06-18 23:59:59.999,6712.46000000,31821.43499500,16.81110000,2847219.22000000,,,,
2018-06-19 23:59:59.999,6741.21000000,24311.42114300,16.75560000,2118005.58000000,,,,
2018-06-20 23:59:59.999,6761.51000000,26359.75245200,16.07730000,1951387.85000000,,,,
2018-06-21 23:59:59.999,6718.84000000,25428.85404800,17.07270000,3562967.67000000,,,,
2018-06-22 23:59:59.999,6045.00000000,52157.37083300,15.56000000,3363308.98000000,,,,
2018-06-23 23:59:59.999,6149.98000000,26622.78858900,15.63980000,2104033.70000000,,,,
2018-06-24 23:59:59.999,6136.97000000,47445.99895500,14.41740000,3864116.26000000,,,,
2018-06-25 23:59:59.999,6252.00000000,39164.51530600,14.92000000,2268298.40000000,,,,
2018-06-26 23:59:59.999,6070.78000000,19377.24048400,14.05250000,1400093.84000000,,,,
2018-06-27 23:59:59.999,6133.73000000,19225.67109800,14.07370000,1526745.80000000,,,,
2018-06-28 23:59:59.999,5853.98000000,30585.26602600,14.20600000,2386068.98000000,,,,
2018-06-29 23:59:59.999,6197.92000000,33911.28727800,14.53990000,1801223.29000000,,,,
2018-06-30 23:59:59.999,6390.07000000,37919.61284000,14.68510000,2160868.78000000,,,,
2018-07-01 23:59:59.999,6356.81000000,27562.96597400,14.37000000,1213411.44000000,,,,
2018-07-02 23:59:59.999,6615.29000000,36230.45226400,14.59680000,1895365.94000000,,,,
2018-07-03 23:59:59.999,6513.86000000,38657.78169100,14.16390000,1783569.17000000,,,,
2018-07-04 23:59:59.999,6586.98000000,23571.89277700,14.02120000,1077456.60000000,,,,
2018-07-05 23:59:59.999,6529.20000000,35071.97289800,13.76000000,1167466.75000000,,,,
2018-07-06 23:59:59.999,6609.78000000,29397.09474800,13.43660000,957584.87000000,,,,
2018-07-07 23:59:59.999,6756.98000000,23973.87688600,14.16000000,2509657.78000000,,,,
2018-07-08 23:59:59.999,6712.10000000,24622.94779400,14.01000000,1788649.64000000,,,,
2018-07-09 23:59:59.999,6662.12000000,26732.40655000,13.53480000,1072007.68000000,,,,
2018-07-10 23:59:59.999,6296.91000000,38560.67270200,12.77000000,1268037.08000000,,,,
2018-07-11 23:59:59.999,6378.07000000,28715.49848700,12.69700000,1676723.91000000,,,,
2018-07-12 23:59:59.999,6250.57000000,31306.66334800,12.13180000,1057562.76000000,,,,
2018-07-13 23:59:59.999,6214.57000000,26375.32528600,12.18030000,1104432.47000000,,,,
2018-07-14 23:59:59.999,6251.99000000,17783.07199900,12.05950000,700470.95000000,,,,
2018-07-15 23:59:59.999,6353.01000000,22979.21150800,12.32100000,978185.21000000,,,,
2018-07-16 23:59:59.999,6723.35000000,36204.87708000,13.34710000,1688449.26000000,,,,
2018-07-17 23:59:59.999,7317.44000000,52105.42345900,13.73980000,2440273.66000000,,,,
2018-07-18 23:59:59.999,7381.90000000,59487.64345000,12.85740000,2499594.95000000,,,,
2018-07-19 23:59:59.999,7466.21000000,41218.25643700,12.95500000,1659928.44000000,,,,
2018-07-20 23:59:59.999,7337.53000000,46140.31344700,12.07980000,1500770.49000000,,,,
2018-07-21 23:59:59.999,7398.78000000,28886.49029100,12.19590000,962002.15000000,,,,
2018-07-22 23:59:59.999,7394.79000000,30270.21844000,12.18850000,717131.00000000,,,,
2018-07-23 23:59:59.999,7721.01000000,41646.34667100,12.03480000,846080.31000000,,,,
2018-07-24 23:59:59.999,8397.24000000,60121.16374900,12.14690000,1470130.39000000,,,,
2018-07-25 23:59:59.999,8175.64000000,48257.64912400,13.00480000,2387075.91000000,,,,
2018-07-26 23:59:59.999,7920.00000000,43223.48168200,13.32830000,2048038.70000000,,,,
2018-07-27 23:59:59.999,8188.57000000,43671.00589100,13.99190000,1868712.12000000,,,,
2018-07-28 23:59:59.999,8225.04000000,26215.17383900,14.66900000,2191526.04000000,,,,
2018-07-29 23:59:59.999,8211.00000000,25531.22618500,13.95690000,1627537.90000000,,,,
2018-07-30 23:59:59.999,8173.92000000,39692.41654200,13.16660000,1214311.90000000,,,,
2018-07-31 23:59:59.999,7730.93000000,48296.91558700,13.83690000,1908469.58000000,,,,
2018-08-01 23:59:59.999,7604.58000000,42582.31293200,13.66660000,1436158.78000000,,,,
2018-08-02 23:59:59.999,7525.71000000,37665.69668400,14.15000000,1220345.44000000,,,,
2018-08-03 23:59:59.999,7418.78000000,44669.48604700,14.12510000,1716106.24000000,,,,
2018-08-04 23:59:59.999,7009.84000000,36288.42601000,13.86630000,1675328.62000000,,,,
2018-08-05 23:59:59.999,7024.19000000,32894.84978200,13.64000000,1181522.98000000,,,,
2018-08-06 23:59:59.999,6934.82000000,32760.19164300,13.69980000,1401653.22000000,,,,
2018-08-07 23:59:59.999,6720.06000000,45438.47350100,13.14880000,1138776.83000000,,,,
2018-08-08 23:59:59.999,6285.00000000,59550.53631900,12.14890000,1477830.56000000,,,,
2018-08-09 23:59:59.999,6529.79000000,51941.18511100,12.76540000,1392084.49000000,,,,
2018-08-10 23:59:59.999,6144.01000000,59034.97490200,12.14720000,1321748.93000000,,,,
2018-08-11 23:59:59.999,6232.35000000,47133.41855500,11.69720000,951206.61000000,,,,
2018-08-12 23:59:59.999,6308.33000000,38567.77071200,11.79990000,827641.80000000,,,,
2018-08-13 23:59:59.999,6246.35000000,53895.82878300,10.25760000,1263311.00000000,,,,
2018-08-14 23:59:59.999,6188.08000000,50186.74509100,9.39990000,1778627.02000000,,,,
2018-08-15 23:59:59.999,6267.16000000,68806.68702600,9.50490000,2056703.08000000,,,,
2018-08-16 23:59:59.999,6311.75000000,48515.25461800,9.78880000,1015018.47000000,,,,
2018-08-17 23:59:59.999,6584.49000000,57851.61080300,10.88000000,1343630.43000000,,,,
2018-08-18 23:59:59.999,6387.96000000,53742.32217200,9.88070000,1129707.13000000,,,,
2018-08-19 23:59:59.999,6477.53000000,45190.84799400,10.13880000,900659.79000000,,,,
2018-08-20 23:59:59.999,6254.84000000,49435.55526000,9.63770000,675185.06000000,,,,
2018-08-21 23:59:59.999,6480.00000000,41569.94740800,9.73990000,467018.57000000,,,,
2018-08-22 23:59:59.999,6360.89000000,77909.39135900,9.58880000,933905.05000000,,,,
2018-08-23 23:59:59.999,6525.01000000,40358.16682500,9.75870000,652574.85000000,,,,
2018-08-24 23:59:59.999,6681.64000000,38305.67532200,10.20380000,782216.94000000,,,,
2018-08-25 23:59:59.999,6733.64000000,19220.50592900,10.10580000,679508.10000000,,,,
2018-08-26 23:59:59.999,6700.00000000,20107.29720800,10.21580000,743828.68000000,,,,
2018-08-27 23:59:59.999,6908.64000000,37747.07874700,11.18880000,1520413.76000000,,,,
2018-08-28 23:59:59.999,7076.11000000,48352.91716300,11.51880000,1547932.24000000,,,,
2018-08-29 23:59:59.999,7031.22000000,43252.48739200,11.18880000,1152277.38000000,,,,
2018-08-30 23:59:59.999,6984.84000000,44716.77462000,10.78990000,754752.58000000,,,,
2018-08-31 23:59:59.999,7011.21000000,40467.40063800,10.98990000,823324.38000000,,,,
2018-09-01 23:59:59.999,7200.01000000,40323.41409300,11.48000000,1044220.23000000,,,,
2018-09-02 23:59:59.999,7302.01000000,39814.84035200,11.36840000,708884.77000000,,,,
2018-09-03 23:59:59.999,7263.02000000,32396.01837100,11.32940000,641282.32000000,,,,
2018-09-04 23:59:59.999,7359.06000000,35300.64051800,11.42170000,630068.09000000,,,,
2018-09-05 23:59:59.999,6700.00000000,63715.25626700,9.96640000,1179038.29000000,,,,
2018-09-06 23:59:59.999,6516.01000000,60644.46422700,10.28880000,861725.78000000,,,,
2018-09-07 23:59:59.999,6395.54000000,38906.28805000,9.94010000,543939.79000000,,,,
2018-09-08 23:59:59.999,6185.05000000,38215.03217100,9.52240000,591172.18000000,,,,
2018-09-09 23:59:59.999,6250.81000000,37053.92382000,9.53990000,576769.81000000,,,,
2018-09-10 23:59:59.999,6312.00000000,32439.45643200,9.50800000,410304.23000000,,,,
2018-09-11 23:59:59.999,6294.91000000,33104.88859000,9.36880000,776611.24000000,,,,
2018-09-12 23:59:59.999,6338.62000000,31433.64593900,9.20810000,717494.09000000,,,,
2018-09-13 23:59:59.999,6487.38000000,40465.06310700,9.59110000,1020417.71000000,,,,
2018-09-14 23:59:59.999,6476.63000000,37173.33927700,9.92680000,1066223.53000000,,,,
2018-09-15 23:59:59.999,6514.96000000,25243.65661200,10.09990000,1111177.17000000,,,,
2018-09-16 23:59:59.999,6505.00000000,27568.13289700,9.93990000,796456.32000000,,,,
2018-09-17 23:59:59.999,6248.69000000,35987.25473800,9.36260000,861322.40000000,,,,
2018-09-18 23:59:59.999,6336.45000000,32620.86667000,9.55990000,893224.31000000,,,,
2018-09-19 23:59:59.999,6391.89000000,39044.08008200,9.63990000,980606.47000000,,,,
2018-09-20 23:59:59.999,6492.00000000,25189.02472800,10.03880000,1120353.35000000,,,,
2018-09-21 23:59:59.999,6759.02000000,51779.34346300,10.48000000,1435072.62000000,,,,
2018-09-22 23:59:59.999,6723.05000000,29349.69066700,10.29110000,856764.16000000,,,,
2018-09-23 23:59:59.999,6708.00000000,30286.22977300,10.29070000,861934.49000000,,,,
2018-09-24 23:59:59.999,6581.39000000,35305.73991000,10.05880000,717884.93000000,,,,
2018-09-25 23:59:59.999,6447.54000000,40301.02945200,9.87450000,670520.95000000,,,,
2018-09-26 23:59:59.999,6465.12000000,33484.54207000,9.71200000,664048.34000000,,,,
2018-09-27 23:59:59.999,6689.13000000,33087.42829700,10.05990000,1097707.95000000,,,,
2018-09-28 23:59:59.999,6634.58000000,42399.44852300,9.99110000,1023374.46000000,,,,
2018-09-29 23:59:59.999,6596.38000000,30255.95970000,10.01180000,1033613.12000000,,,,
2018-09-30 23:59:59.999,6626.57000000,27764.72451900,10.01720000,1008085.64000000,,,,
2018-10-01 23:59:59.999,6611.61000000,20621.50689400,9.98110000,948775.10000000,,,,
2018-10-02 23:59:59.999,6525.79000000,28245.81008800,10.37110000,1656057.34000000,,,,
2018-10-03 23:59:59.999,6510.00000000,28451.96913800,10.31360000,1515533.08000000,,,,
2018-10-04 23:59:59.999,6593.79000000,20074.30081800,10.29820000,1396583.15000000,,,,
2018-10-05 23:59:59.999,6635.65000000,16096.55239200,10.67560000,1625888.50000000,,,,
2018-10-06 23:59:59.999,6594.27000000,10939.50539100,10.42890000,1222752.32000000,,,,
2018-10-07 23:59:59.999,6615.26000000,17406.83176200,10.58520000,1287321.50000000,,,,
2018-10-08 23:59:59.999,6673.01000000,23123.41954100,10.59110000,1241326.98000000,,,,
2018-10-09 23:59:59.999,6656.61000000,15354.77946900,10.41130000,1061689.04000000,,,,
2018-10-10 23:59:59.999,6631.00000000,15390.66144400,10.36140000,1024931.25000000,,,,
2018-10-11 23:59:59.999,6252.68000000,48712.40033200,9.35990000,1016540.93000000,,,,
2018-10-12 23:59:59.999,6298.01000000,29004.07141900,9.55510000,1040252.28000000,,,,
2018-10-13 23:59:59.999,6332.93000000,19098.07002500,9.68100000,1060777.94000000,,,,
2018-10-14 23:59:59.999,6339.34000000,15627.41131400,9.58950000,963458.08000000,,,,
2018-10-15 23:59:59.999,6752.50000000,90748.03124600,10.56550000,2340805.31000000,,,,
2018-10-16 23:59:59.999,6759.27000000,27557.95776400,10.27710000,1279998.81000000,,,,
2018-10-17 23:59:59.999,6740.89000000,26641.43137900,10.23380000,1403015.56000000,,,,
2018-10-18 23:59:59.999,6618.96000000,20116.52194100,9.92200000,1262694.44000000,,,,
2018-10-19 23:59:59.999,6528.88000000,20772.60077000,9.90010000,1105829.66000000,,,,
2018-10-20 23:59:59.999,6588.40000000,19240.72224700,9.93650000,1168946.63000000,,,,
2018-10-21 23:59:59.999,6590.11000000,6515.35779200,9.93110000,1194348.93000000,,,,
2018-10-22 23:59:59.999,6581.20000000,16213.69266000,9.89320000,1037552.21000000,,,,
2018-10-23 23:59:59.999,6553.51000000,13856.60175600,9.92980000,1217218.93000000,,,,
